연도,시도,회사,용도,수요가수,공급량
2002,부산,부산,수송용,1.0,1846.0
2002,부산,부산,업무난방용,543.0,43050.0
2002,부산,부산,연료전지용,,
2002,부산,부산,열병합용,2.0,27354.0
2002,부산,부산,일반용1,7409.0,31779.0
2002,부산,부산,일반용2,452.0,33669.0
2002,부산,부산,집단에너지용,,
2002,부산,부산,취사용,167948.0,54762.0
2002,서울,강남,개별난방용,241212.0,223539.0
2002,서울,강남,냉난방용,173.0,4087.0
2002,서울,강남,산업용,182.0,22034.0
2002,서울,강남,수송용,0.0,0.0
2002,서울,강남,업무난방용,5604.0,23428.0
2002,서울,강남,연료전지용,,
2002,서울,강남,열병합용,0.0,0.0
2002,서울,강남,일반용1,4456.0,14987.0
2002,서울,강남,일반용2,105.0,9968.0
2002,서울,강남,집단에너지용,,
2002,서울,강남,취사용,39595.0,34443.0
2002,서울,극동,개별난방용,622736.0,642625.0
2002,서울,극동,냉난방용,854.0,35609.0
2002,서울,극동,산업용,66.0,15490.0
2002,서울,극동,수송용,1.0,2646.0
2002,서울,극동,업무난방용,9915.0,137619.0
2002,서울,극동,연료전지용,,
2002,서울,극동,열병합용,5.0,89.0
2002,서울,극동,일반용1,19140.0,100132.0
2002,서울,극동,일반용2,464.0,41542.0
2002,서울,극동,집단에너지용,,
2002,서울,극동,취사용,82483.0,90461.0
2002,서울,대한,개별난방용,415850.0,410279.0
2002,서울,대한,냉난방용,1301.0,48416.0
2002,서울,대한,산업용,24.0,3905.0
2002,서울,대한,수송용,3.0,2054.0
2002,서울,대한,업무난방용,13524.0,141145.0
2002,서울,대한,연료전지용,,
2002,서울,대한,열병합용,10.0,42915.0
2002,서울,대한,일반용1,20847.0,100175.0
2002,서울,대한,일반용2,315.0,28942.0
2002,서울,대한,집단에너지용,,
2002,서울,대한,취사용,180486.0,71513.0
2002,서울,서울,개별난방용,964828.0,973808.0
2002,서울,서울,냉난방용,923.0,27117.0
2002,서울,서울,산업용,165.0,87266.0
2002,서울,서울,수송용,20.0,13194.0
2002,서울,서울,업무난방용,22363.0,142063.0
2002,서울,서울,연료전지용,,
2002,서울,서울,열병합용,1.0,112710.0
2002,서울,서울,일반용1,30893.0,88375.0
2002,서울,서울,일반용2,806.0,39476.0
2002,서울,서울,집단에너지용,,
2002,서울,서울,취사용,201054.0,134673.0
2002,서울,한진,개별난방용,275507.0,327185.0
2002,서울,한진,냉난방용,186.0,4508.0
2002,서울,한진,산업용,164.0,2526.0
2002,서울,한진,수송용,2.0,1984.0
2002,서울,한진,업무난방용,3630.0,37400.0
2002,서울,한진,연료전지용,,
2002,서울,한진,열병합용,1.0,98823.0
2002,서울,한진,일반용1,5090.0,22893.0
2002,서울,한진,일반용2,193.0,17672.0
2002,서울,한진,집단에너지용,,
2002,서울,한진,취사용,169942.0,51518.0
2002,울산,경동,개별난방용,193000.0,135877.0
2002,울산,경동,냉난방용,125.0,4479.0
2002,울산,경동,산업용,346.0,594797.0
2002,울산,경동,수송용,8.0,4035.0
2002,울산,경동,업무난방용,740.0,14113.0
2002,울산,경동,연료전지용,,
2002,울산,경동,열병합용,0.0,0.0
2002,울산,경동,일반용1,3315.0,7590.0
2002,울산,경동,일반용2,149.0,11698.0
2002,울산,경동,집단에너지용,,
2002,울산,경동,취사용,17909.0,28389.0
2002,인천,삼천리,개별난방용,202762.0,208373.0
2002,인천,삼천리,냉난방용,139.0,3897.0
2002,인천,삼천리,산업용,455.0,345627.0
2002,인천,삼천리,수송용,13.0,3646.0
2002,인천,삼천리,업무난방용,954.0,17373.0
2002,인천,삼천리,연료전지용,,
2002,인천,삼천리,열병합용,0.0,0.0
2002,인천,삼천리,일반용1,1766.0,8736.0
2002,인천,삼천리,일반용2,104.0,13338.0
2002,인천,삼천리,집단에너지용,,
2002,인천,삼천리,취사용,30588.0,28556.0
2002,인천,인천,개별난방용,391676.0,347443.0
2002,인천,인천,냉난방용,217.0,6828.0
2002,인천,인천,산업용,116.0,111054.0
2002,인천,인천,수송용,11.0,489.0
2002,인천,인천,업무난방용,7342.0,23786.0
2002,인천,인천,연료전지용,,
2002,인천,인천,열병합용,1.0,86.0
2002,인천,인천,일반용1,3902.0,16375.0
2002,인천,인천,일반용2,221.0,17165.0
2002,인천,인천,집단에너지용,,
2002,인천,인천,취사용,81636.0,55429.0
2002,전남,대화,개별난방용,26827.0,24900.0
2002,전남,대화,냉난방용,27.0,605.0
2002,전남,대화,산업용,10.0,4410.0
2002,전남,대화,수송용,0.0,0.0
2002,전남,대화,업무난방용,83.0,1234.0
2002,전남,대화,연료전지용,,
2002,전남,대화,열병합용,0.0,0.0
2002,전남,대화,일반용1,26.0,1188.0
2002,전남,대화,일반용2,173.0,437.0
2002,전남,대화,집단에너지용,,
2002,전남,대화,취사용,11222.0,5279.0
2002,전남,목포,개별난방용,33248.0,20681.0
2002,전남,목포,냉난방용,30.0,1168.0
2002,전남,목포,산업용,8.0,2723.0
2002,전남,목포,수송용,0.0,0.0
2002,전남,목포,업무난방용,71.0,1643.0
2002,전남,목포,연료전지용,,
2002,전남,목포,열병합용,0.0,0.0
2002,전남,목포,일반용1,210.0,780.0
2002,전남,목포,일반용2,36.0,673.0
2002,전남,목포,집단에너지용,,
2002,전남,목포,취사용,4218.0,5054.0
2002,전남,전남,개별난방용,57085.0,43183.0
2002,전남,전남,냉난방용,65.0,2035.0
2002,전남,전남,산업용,10.0,83363.0
2002,전남,전남,수송용,0.0,0.0
2002,전남,전남,업무난방용,491.0,3951.0
2002,전남,전남,연료전지용,,
2002,전남,전남,열병합용,0.0,0.0
2002,전남,전남,일반용1,32.0,1302.0
2002,전남,전남,일반용2,611.0,1732.0
2002,전남,전남,집단에너지용,,
2002,전남,전남,취사용,11750.0,1186.0
2002,전북,군산,개별난방용,34529.0,21070.0
2002,전북,군산,냉난방용,49.0,881.0
2002,전북,군산,산업용,23.0,25359.0
2002,전북,군산,수송용,0.0,0.0
2002,전북,군산,업무난방용,328.0,2054.0
2002,전북,군산,연료전지용,,
2002,전북,군산,열병합용,0.0,0.0
2002,전북,군산,일반용1,378.0,2595.0
2002,전북,군산,일반용2,0.0,0.0
2002,전북,군산,집단에너지용,,
2002,전북,군산,취사용,6642.0,3010.0
2002,전북,익산,개별난방용,41622.0,27499.0
2002,전북,익산,냉난방용,27.0,592.0
2002,전북,익산,산업용,45.0,25684.0
2002,전북,익산,수송용,0.0,0.0
2002,전북,익산,업무난방용,311.0,3465.0
2002,전북,익산,연료전지용,,
2002,전북,익산,열병합용,0.0,0.0
2002,전북,익산,일반용1,268.0,1226.0
2002,전북,익산,일반용2,142.0,1632.0
2002,전북,익산,집단에너지용,,
2002,전북,익산,취사용,5478.0,5993.0
2002,전북,전북,개별난방용,108856.0,84877.0
2002,전북,전북,냉난방용,118.0,3157.0
2002,전북,전북,산업용,119.0,38498.0
2002,전북,전북,수송용,5.0,2452.0
2002,전북,전북,업무난방용,559.0,9556.0
2002,전북,전북,연료전지용,,
2002,전북,전북,열병합용,0.0,0.0
2002,전북,전북,일반용1,1474.0,9955.0
2002,전북,전북,일반용2,0.0,0.0
2002,전북,전북,집단에너지용,,
2002,전북,전북,취사용,12253.0,16245.0
2002,충남,중부,개별난방용,83112.0,73506.0
2002,충남,중부,냉난방용,39.0,2019.0
2002,충남,중부,산업용,107.0,173117.0
2002,충남,중부,수송용,0.0,0.0
2002,충남,중부,업무난방용,673.0,6365.0
2002,충남,중부,연료전지용,,
2002,충남,중부,열병합용,0.0,0.0
2002,충남,중부,일반용1,494.0,1778.0
2002,충남,중부,일반용2,153.0,7906.0
2002,충남,중부,집단에너지용,,
2002,충남,중부,취사용,18447.0,11966.0
2002,충남,한보,개별난방용,7688.0,5223.0
2002,충남,한보,냉난방용,2.0,106.0
2002,충남,한보,산업용,6.0,64055.0
2002,충남,한보,수송용,0.0,0.0
2002,충남,한보,업무난방용,43.0,297.0
2002,충남,한보,연료전지용,,
2002,충남,한보,열병합용,0.0,0.0
2002,충남,한보,일반용1,16.0,42.0
2002,충남,한보,일반용2,0.0,0.0
2002,충남,한보,집단에너지용,,
2002,충남,한보,취사용,0.0,846.0
2002,충북,참빛충북,개별난방용,10880.0,10648.0
2002,충북,참빛충북,냉난방용,5.0,134.0
2002,충북,참빛충북,산업용,0.0,0.0
2002,충북,참빛충북,수송용,0.0,0.0
2002,충북,참빛충북,업무난방용,7.0,523.0
2002,충북,참빛충북,연료전지용,,
2002,충북,참빛충북,열병합용,0.0,0.0
2002,충북,참빛충북,일반용1,51.0,566.0
2002,충북,참빛충북,일반용2,0.0,0.0
2002,충북,참빛충북,집단에너지용,,
2002,충북,참빛충북,취사용,5926.0,1119.0
2002,충북,청주,개별난방용,87873.0,91486.0
2002,충북,청주,냉난방용,92.0,2235.0
2002,충북,청주,산업용,74.0,95413.0
2002,충북,청주,수송용,0.0,0.0
2002,충북,청주,업무난방용,2731.0,9523.0
2002,충북,청주,연료전지용,,
2002,충북,청주,열병합용,0.0,0.0
2002,충북,청주,일반용1,2771.0,10527.0
2002,충북,청주,일반용2,0.0,0.0
2002,충북,청주,집단에너지용,,
2002,충북,청주,취사용,53037.0,4058.0
2003,강원,강원,개별난방용,39309.0,41749.0
2003,강원,강원,냉난방용,55.0,740.0
2003,강원,강원,산업용,2.0,17.0
2003,강원,강원,수송용,0.0,0.0
2003,강원,강원,업무난방용,440.0,7760.0
2003,강원,강원,연료전지용,,
2003,강원,강원,열병합용,0.0,0.0
2003,강원,강원,일반용1,987.0,2705.0
2003,강원,강원,일반용2,0.0,0.0
2003,강원,강원,집단에너지용,,
2003,강원,강원,취사용,9029.0,1328.0
2003,강원,참빛,개별난방용,10831.0,7587.0
2003,강원,참빛,냉난방용,0.0,43.0
2003,강원,참빛,산업용,0.0,0.0
2003,강원,참빛,수송용,0.0,0.0
2003,강원,참빛,업무난방용,7.0,663.0
2003,강원,참빛,연료전지용,,
2003,강원,참빛,열병합용,0.0,0.0
2003,강원,참빛,일반용1,33.0,300.0
2003,강원,참빛,일반용2,0.0,0.0
2003,강원,참빛,집단에너지용,,
2003,강원,참빛,취사용,464.0,1068.0
2003,강원,참빛영동,개별난방용,13061.0,10967.0
2003,강원,참빛영동,냉난방용,8.0,15.0
2003,강원,참빛영동,산업용,0.0,0.0
2003,강원,참빛영동,수송용,0.0,0.0
2003,강원,참빛영동,업무난방용,27.0,754.0
2003,강원,참빛영동,연료전지용,,
2003,강원,참빛영동,열병합용,0.0,0.0
2003,강원,참빛영동,일반용1,98.0,1281.0
2003,강원,참빛영동,일반용2,0.0,0.0
2003,강원,참빛영동,집단에너지용,,
2003,강원,참빛영동,취사용,1231.0,77.0
2003,강원,참빛원주,개별난방용,44303.0,44934.0
2003,강원,참빛원주,냉난방용,31.0,523.0
2003,강원,참빛원주,산업용,14.0,11952.0
2003,강원,참빛원주,수송용,0.0,0.0
2003,강원,참빛원주,업무난방용,255.0,4514.0
2003,강원,참빛원주,연료전지용,,
2003,강원,참빛원주,열병합용,0.0,0.0
2003,강원,참빛원주,일반용1,496.0,1849.0
2003,강원,참빛원주,일반용2,14.0,802.0
2003,강원,참빛원주,집단에너지용,,
2003,강원,참빛원주,취사용,7678.0,632.0
2003,경기,극동,개별난방용,124891.0,148229.0
2003,경기,극동,냉난방용,58.0,1871.0
2003,경기,극동,산업용,186.0,7042.0
2003,경기,극동,수송용,1.0,3680.0
2003,경기,극동,업무난방용,1117.0,6303.0
2003,경기,극동,연료전지용,,
2003,경기,극동,열병합용,0.0,0.0
2003,경기,극동,일반용1,2063.0,7650.0
2003,경기,극동,일반용2,59.0,6581.0
2003,경기,극동,집단에너지용,,
2003,경기,극동,취사용,18759.0,19789.0
2003,경기,대한,개별난방용,295351.0,273768.0
2003,경기,대한,냉난방용,297.0,7682.0
2003,경기,대한,산업용,271.0,54986.0
2003,경기,대한,수송용,6.0,14455.0
2003,경기,대한,업무난방용,3252.0,28022.0
2003,경기,대한,연료전지용,,
2003,경기,대한,열병합용,1.0,712.0
2003,경기,대한,일반용1,14500.0,32791.0
2003,경기,대한,일반용2,187.0,18107.0
2003,경기,대한,집단에너지용,,
2003,경기,대한,취사용,115833.0,48861.0
2003,경기,삼천리,개별난방용,1141697.0,1013357.0
2003,경기,삼천리,냉난방용,620.0,22518.0
2003,경기,삼천리,산업용,1178.0,736600.0
2003,경기,삼천리,수송용,25.0,18999.0
2003,경기,삼천리,업무난방용,8098.0,110056.0
2003,경기,삼천리,연료전지용,,
2003,경기,삼천리,열병합용,7.0,6505.0
2003,경기,삼천리,일반용1,16058.0,57959.0
2003,경기,삼천리,일반용2,541.0,54845.0
2003,경기,삼천리,집단에너지용,,
2003,경기,삼천리,취사용,427261.0,185347.0
2003,경기,서울,개별난방용,154638.0,151823.0
2003,경기,서울,냉난방용,165.0,5515.0
2003,경기,서울,산업용,127.0,19116.0
2003,경기,서울,수송용,1.0,2701.0
2003,경기,서울,업무난방용,5545.0,11637.0
2003,경기,서울,연료전지용,,
2003,경기,서울,열병합용,0.0,0.0
2003,경기,서울,일반용1,13119.0,20449.0
2003,경기,서울,일반용2,271.0,17660.0
2003,경기,서울,집단에너지용,,
2003,경기,서울,취사용,145467.0,30894.0
2003,경기,한진,개별난방용,117081.0,137926.0
2003,경기,한진,냉난방용,67.0,1330.0
2003,경기,한진,산업용,189.0,33397.0
2003,경기,한진,수송용,0.0,0.0
2003,경기,한진,업무난방용,1797.0,10119.0
2003,경기,한진,연료전지용,,
2003,경기,한진,열병합용,0.0,0.0
2003,경기,한진,일반용1,1907.0,7971.0
2003,경기,한진,일반용2,106.0,6974.0
2003,경기,한진,집단에너지용,,
2003,경기,한진,취사용,27730.0,17916.0
2003,경남,경남,개별난방용,213639.0,145301.0
2003,경남,경남,냉난방용,194.0,6338.0
2003,경남,경남,산업용,486.0,209113.0
2003,경남,경남,수송용,10.0,6902.0
2003,경남,경남,업무난방용,686.0,17562.0
2003,경남,경남,연료전지용,,
2003,경남,경남,열병합용,4.0,6522.0
2003,경남,경남,일반용1,26312.0,22913.0
2003,경남,경남,일반용2,340.0,19841.0
2003,경남,경남,집단에너지용,,
2003,경남,경남,취사용,33955.0,32001.0
2003,경남,신아,개별난방용,22648.0,20946.0
2003,경남,신아,냉난방용,23.0,1187.0
2003,경남,신아,산업용,57.0,28416.0
2003,경남,신아,수송용,0.0,0.0
2003,경남,신아,업무난방용,17.0,2491.0
2003,경남,신아,연료전지용,,
2003,경남,신아,열병합용,0.0,0.0
2003,경남,신아,일반용1,290.0,1302.0
2003,경남,신아,일반용2,18.0,1840.0
2003,경남,신아,집단에너지용,,
2003,경남,신아,취사용,8188.0,703.0
2003,경북,경북,개별난방용,14686.0,11898.0
2003,경북,경북,냉난방용,16.0,159.0
2003,경북,경북,산업용,6.0,26159.0
2003,경북,경북,수송용,0.0,0.0
2003,경북,경북,업무난방용,20.0,446.0
2003,경북,경북,연료전지용,,
2003,경북,경북,열병합용,0.0,0.0
2003,경북,경북,일반용1,425.0,1197.0
2003,경북,경북,일반용2,0.0,0.0
2003,경북,경북,집단에너지용,,
2003,경북,경북,취사용,7283.0,851.0
2003,경북,구미,개별난방용,83070.0,70086.0
2003,경북,구미,냉난방용,41.0,1299.0
2003,경북,구미,산업용,207.0,232111.0
2003,경북,구미,수송용,0.0,0.0
2003,경북,구미,업무난방용,285.0,5710.0
2003,경북,구미,연료전지용,,
2003,경북,구미,열병합용,0.0,0.0
2003,경북,구미,일반용1,2067.0,4316.0
2003,경북,구미,일반용2,113.0,4795.0
2003,경북,구미,집단에너지용,,
2003,경북,구미,취사용,8802.0,10223.0
2003,경북,서라벌,개별난방용,32292.0,24784.0
2003,경북,서라벌,냉난방용,10.0,564.0
2003,경북,서라벌,산업용,29.0,18858.0
2003,경북,서라벌,수송용,0.0,0.0
2003,경북,서라벌,업무난방용,29.0,1483.0
2003,경북,서라벌,연료전지용,,
2003,경북,서라벌,열병합용,0.0,0.0
2003,경북,서라벌,일반용1,342.0,554.0
2003,경북,서라벌,일반용2,56.0,7768.0
2003,경북,서라벌,집단에너지용,,
2003,경북,서라벌,취사용,6423.0,3502.0
2003,경북,포항,개별난방용,52226.0,53882.0
2003,경북,포항,냉난방용,60.0,1325.0
2003,경북,포항,산업용,100.0,189200.0
2003,경북,포항,수송용,0.0,0.0
2003,경북,포항,업무난방용,331.0,4274.0
2003,경북,포항,연료전지용,,
2003,경북,포항,열병합용,0.0,0.0
2003,경북,포항,일반용1,929.0,2953.0
2003,경북,포항,일반용2,54.0,5200.0
2003,경북,포항,집단에너지용,,
2003,경북,포항,취사용,17200.0,1546.0
2003,광주,해양,개별난방용,253935.0,180266.0
2003,광주,해양,냉난방용,388.0,10684.0
2003,광주,해양,산업용,450.0,65416.0
2003,광주,해양,수송용,11.0,11572.0
2003,광주,해양,업무난방용,3975.0,25931.0
2003,광주,해양,연료전지용,,
2003,광주,해양,열병합용,1.0,522.0
2003,광주,해양,일반용1,12483.0,18088.0
2003,광주,해양,일반용2,106.0,10398.0
2003,광주,해양,집단에너지용,,
2003,광주,해양,취사용,39225.0,40692.0
2003,대구,대구,개별난방용,359641.0,308395.0
2003,대구,대구,냉난방용,440.0,15498.0
2003,대구,대구,산업용,964.0,272452.0
2003,대구,대구,수송용,30.0,18882.0
2003,대구,대구,업무난방용,1625.0,34439.0
2003,대구,대구,연료전지용,,
2003,대구,대구,열병합용,1.0,153.0
2003,대구,대구,일반용1,8615.0,18073.0
2003,대구,대구,일반용2,551.0,45242.0
2003,대구,대구,집단에너지용,,
2003,대구,대구,취사용,140756.0,56299.0
2003,대전,충남,개별난방용,318671.0,254310.0
2003,대전,충남,냉난방용,619.0,15931.0
2003,대전,충남,산업용,366.0,33486.0
2003,대전,충남,수송용,14.0,6398.0
2003,대전,충남,업무난방용,3811.0,48324.0
2003,대전,충남,연료전지용,,
2003,대전,충남,열병합용,5.0,1822.0
2003,대전,충남,일반용1,5729.0,50372.0
2003,대전,충남,일반용2,181.0,11364.0
2003,대전,충남,집단에너지용,,
2003,대전,충남,취사용,-95.0,33814.0
2003,부산,부산,개별난방용,411958.0,341646.0
2003,부산,부산,냉난방용,627.0,29565.0
2003,부산,부산,산업용,603.0,257932.0
2003,부산,부산,수송용,1.0,1956.0
2003,부산,부산,업무난방용,664.0,44495.0
2003,부산,부산,연료전지용,,
2003,부산,부산,열병합용,2.0,28666.0
2003,부산,부산,일반용1,9353.0,36910.0
2003,부산,부산,일반용2,501.0,42128.0
2003,부산,부산,집단에너지용,,
2003,부산,부산,취사용,152925.0,60146.0
2003,서울,강남,개별난방용,251045.0,224136.0
2003,서울,강남,냉난방용,194.0,4016.0
2003,서울,강남,산업용,168.0,18991.0
2003,서울,강남,수송용,0.0,0.0
2003,서울,강남,업무난방용,6262.0,23543.0
2003,서울,강남,연료전지용,,
